timestamp,speed_kph,throttle,brake,clutch,gear,rpm,steer,lap_time
83.1,108.2,0.73,0.06,0.0,3,3055,0.18,83.1
83.2,132.8,0.79,0.09,0.0,4,4122,0.48,83.2
83.3,140.7,0.75,0.05,0.0,4,4136,-0.42,83.3
83.4,113.8,0.82,0.09,0.0,3,3511,-0.41,83.4
83.5,110.6,0.72,0.04,0.0,3,3315,-0.02,83.5
83.6,123.3,0.73,0.07,0.0,4,3515,-0.11,83.6
83.7,165.7,0.76,0.03,0.0,5,4994,-0.2,83.7
83.8,74.5,0.9,0.06,0.0,2,2318,-0.11,83.8
83.9,72.1,0.85,0.01,0.0,2,2175,-0.44,83.9
84.0,163.7,0.85,0.04,0.0,5,5086,-0.28,84.0
84.1,81.4,0.8,0.06,0.0,3,2547,-0.05,84.1
84.2,118.9,0.87,0.08,0.0,3,3602,0.41,84.2
84.3,163.7,0.74,0.0,0.0,5,5052,-0.35,84.3
84.4,86.2,0.74,0.05,0.0,3,2670,-0.43,84.4
84.5,90.2,0.8,0.04,0.0,3,2769,-0.41,84.5
84.6,87.9,0.8,0.04,0.0,3,2738,0.42,84.6
84.7,115.3,0.85,0.08,0.0,3,3528,-0.03,84.7
84.8,80.3,0.84,0.05,0.0,3,2261,-0.07,84.8
84.9,169.0,0.78,0.04,0.0,5,5015,0.19,84.9
85.0,117.1,0.75,0.03,0.0,3,3508,0.28,85.0
85.1,135.3,0.79,0.03,0.0,4,4136,-0.04,85.1
85.2,97.7,0.78,0.01,0.0,3,3078,0.04,85.2
85.3,161.4,0.74,0.07,0.0,5,4892,0.34,85.3
85.4,93.7,0.82,0.08,0.0,3,2675,-0.5,85.4
85.5,75.3,0.82,0.03,0.0,2,2319,-0.05,85.5
85.6,129.0,0.8,0.01,0.0,4,3892,0.48,85.6
85.7,100.4,0.85,0.08,0.0,3,2834,0.45,85.7
85.8,93.7,0.82,0.01,0.0,3,2935,0.01,85.8
85.9,126.9,0.83,0.02,0.0,4,3847,0.16,85.9
86.0,84.7,0.89,0.03,0.0,3,2717,0.47,86.0
86.1,106.5,0.81,0.08,0.0,3,3120,-0.25,86.1
86.2,151.0,0.9,0.05,0.0,4,4576,-0.07,86.2
86.3,73.0,0.82,0.09,0.0,2,2268,0.37,86.3
86.4,120.9,0.72,0.01,0.0,4,3462,0.0,86.4
86.5,112.0,0.77,0.08,0.0,3,3453,0.2,86.5
86.6,131.2,0.75,0.09,0.0,4,3820,-0.4,86.6
86.7,160.3,0.83,0.09,0.0,5,4839,0.18,86.7
86.8,114.5,0.77,0.07,0.0,3,3446,-0.19,86.8
86.9,119.6,0.9,0.02,0.0,3,3762,-0.38,86.9
87.0,126.1,0.73,0.02,0.0,4,3847,-0.09,87.0
87.1,166.9,0.89,0.03,0.0,5,5190,0.33,87.1
87.2,164.2,0.84,0.09,0.0,5,4956,0.45,87.2
87.3,168.7,0.75,0.03,0.0,5,5137,-0.09,87.3
87.4,156.5,0.89,0.05,0.0,4,4890,-0.17,87.4
87.5,149.6,0.76,0.08,0.0,4,4621,0.04,87.5
87.6,109.2,0.75,0.1,0.0,3,3453,-0.21,87.6
87.7,168.7,0.87,0.09,0.0,5,5100,-0.47,87.7
87.8,78.2,0.81,0.09,0.0,2,2321,-0.15,87.8
87.9,85.4,0.86,0.08,0.0,3,2588,0.21,87.9
88.0,125.0,0.89,0.02,0.0,4,3796,-0.02,88.0
88.1,98.6,0.81,0.04,0.0,3,3062,-0.4,88.1
88.2,89.9,0.81,0.07,0.0,3,2599,-0.17,88.2
88.3,149.9,0.79,0.08,0.0,4,4555,0.35,88.3
88.4,145.5,0.85,0.08,0.0,4,4307,0.41,88.4
88.5,168.6,0.83,0.06,0.0,5,5247,-0.3,88.5
88.6,91.9,0.85,0.09,0.0,3,2601,-0.28,88.6
88.7,112.3,0.8,0.01,0.0,3,3401,0.38,88.7
88.8,70.2,0.87,0.03,0.0,2,2075,0.31,88.8
88.9,118.5,0.81,0.09,0.0,3,3646,-0.16,88.9
89.0,160.1,0.86,0.09,0.0,5,4962,-0.02,89.0
89.1,118.6,0.8,0.02,0.0,3,3559,0.21,89.1
89.2,140.6,0.87,0.01,0.0,4,4145,-0.45,89.2
89.3,144.1,0.82,0.09,0.0,4,4162,-0.33,89.3
89.4,76.0,0.83,0.09,0.0,2,2473,0.37,89.4
89.5,133.1,0.88,0.04,0.0,4,3996,0.3,89.5
89.6,137.7,0.88,0.04,0.0,4,4216,0.3,89.6
89.7,130.6,0.88,0.02,0.0,4,4043,-0.16,89.7
89.8,126.1,0.76,0.06,0.0,4,3695,0.35,89.8
89.9,165.1,0.85,0.03,0.0,5,4976,0.17,89.9
90.0,80.4,0.85,0.01,0.0,3,2541,0.32,90.0
90.1,101.8,0.76,0.0,0.0,3,3242,0.37,90.1
90.2,148.7,0.84,0.07,0.0,4,4639,-0.25,90.2
90.3,147.3,0.79,0.07,0.0,4,4427,0.36,90.3
90.4,85.7,0.82,0.02,0.0,3,2619,0.3,90.4
90.5,163.1,0.76,0.08,0.0,5,4730,-0.23,90.5
90.6,75.5,0.85,0.09,0.0,2,2292,-0.21,90.6
90.7,121.3,0.89,0.04,0.0,4,3746,-0.16,90.7
90.8,75.5,0.85,0.0,0.0,2,2410,0.0,90.8
90.9,139.9,0.73,0.04,0.0,4,4317,-0.42,90.9
91.0,157.9,0.83,0.02,0.0,4,4589,0.39,91.0
91.1,100.5,0.82,0.08,0.0,3,3073,0.09,91.1
91.2,93.9,0.78,0.09,0.0,3,2766,0.39,91.2
91.3,102.6,0.83,0.1,0.0,3,2963,-0.02,91.3
91.4,97.8,0.74,0.02,0.0,3,3032,0.49,91.4
91.5,116.3,0.84,0.02,0.0,3,3487,-0.31,91.5
91.6,149.0,0.9,0.1,0.0,4,4270,-0.05,91.6
91.7,145.8,0.82,0.01,0.0,4,4487,0.41,91.7
91.8,151.0,0.85,0.06,0.0,4,4648,0.23,91.8
91.9,76.8,0.78,0.09,0.0,2,2407,0.4,91.9
92.0,151.6,0.75,0.01,0.0,4,4427,0.03,92.0
92.1,88.8,0.85,0.01,0.0,3,2762,-0.15,92.1
92.2,72.9,0.79,0.03,0.0,2,2070,-0.46,92.2
92.3,127.8,0.76,0.08,0.0,4,3652,-0.35,92.3
92.4,99.3,0.77,0.02,0.0,3,2894,-0.1,92.4
92.5,90.8,0.82,0.09,0.0,3,2856,-0.35,92.5
92.6,97.0,0.88,0.07,0.0,3,2711,-0.13,92.6
92.7,121.2,0.77,0.07,0.0,4,3595,-0.47,92.7
92.8,152.3,0.8,0.01,0.0,4,4440,-0.32,92.8
92.9,169.9,0.88,0.03,0.0,5,5062,0.13,92.9
93.0,158.2,0.84,0.09,0.0,4,4861,0.34,93.0
93.1,158.0,0.79,0.09,0.0,4,4613,0.48,93.1
93.2,132.7,0.79,0.03,0.0,4,3783,-0.17,93.2
93.3,157.7,0.79,0.01,0.0,4,4860,-0.44,93.3
93.4,156.1,0.75,0.04,0.0,4,4848,0.25,93.4
93.5,147.1,0.79,0.09,0.0,4,4464,0.34,93.5
93.6,160.4,0.78,0.08,0.0,5,4937,-0.21,93.6
93.7,139.0,0.82,0.03,0.0,4,4022,0.11,93.7
93.8,159.8,0.76,0.02,0.0,4,4684,-0.22,93.8
93.9,167.8,0.76,0.05,0.0,5,5234,-0.13,93.9
94.0,117.8,0.79,0.09,0.0,3,3425,-0.19,94.0
94.1,149.8,0.85,0.06,0.0,4,4682,0.37,94.1
94.2,77.0,0.73,0.09,0.0,2,2193,0.44,94.2
94.3,123.5,0.73,0.06,0.0,4,3767,0.2,94.3
94.4,85.1,0.78,0.04,0.0,3,2484,0.34,94.4
94.5,162.0,0.86,0.03,0.0,5,4851,-0.13,94.5
94.6,92.4,0.9,0.02,0.0,3,2762,-0.1,94.6
94.7,108.6,0.81,0.08,0.0,3,3415,-0.45,94.7
94.8,160.2,0.79,0.01,0.0,5,4652,-0.27,94.8
94.9,146.9,0.75,0.07,0.0,4,4307,0.43,94.9
